DateKey,Date,Day,Month,MonthShort,MonthNo,Quarter,Year,WeekdayNo,IsWeekend,FiscalYear,FiscalQuarter,IsHoliday,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,DayNumberOfWeek,SpanishMonthName,FrenchMonthName,CalendarSemester,FiscalSemester
20200731,2020-07-31,Friday,July,Jul,7,3,2020,5,False,2020,1,False,Viernes,Vendredi,31,213,31,5,Julio,Juillet,2,1
20200801,2020-08-01,Saturday,August,Aug,8,3,2020,6,True,2019,3,True,Sábado,Samedi,1,214,31,6,Agosto,Août,2,2
20200802,2020-08-02,Sunday,August,Aug,8,3,2020,7,True,2019,1,False,Domingo,Dimanche,2,215,31,7,Agosto,Août,2,1
20200803,2020-08-03,Monday,August,Aug,8,3,2020,1,False,2019,4,True,Lunes,Lundi,3,216,32,1,Agosto,Août,2,2
20200804,2020-08-04,Tuesday,August,Aug,8,3,2020,2,False,2020,4,False,Martes,Mardi,4,217,32,2,Agosto,Août,2,2
20200805,2020-08-05,Wednesday,August,Aug,8,3,2020,3,False,2019,4,False,Miércoles,Mercredi,5,218,32,3,Agosto,Août,2,2
20200806,2020-08-06,Thursday,August,Aug,8,3,2020,4,False,2019,4,False,Jueves,Jeudi,6,219,32,4,Agosto,Août,2,2
20200807,2020-08-07,Friday,August,Aug,8,3,2020,5,False,2020,1,False,Viernes,Vendredi,7,220,32,5,Agosto,Août,2,1
20200808,2020-08-08,Saturday,August,Aug,8,3,2020,6,True,2019,3,False,Sábado,Samedi,8,221,32,6,Agosto,Août,2,2
20200809,2020-08-09,Sunday,August,Aug,8,3,2020,7,True,2019,3,False,Domingo,Dimanche,9,222,32,7,Agosto,Août,2,2
20200810,2020-08-10,Monday,August,Aug,8,3,2020,1,False,2019,3,True,Lunes,Lundi,10,223,33,1,Agosto,Août,2,2
20200811,2020-08-11,Tuesday,August,Aug,8,3,2020,2,False,2019,3,False,Martes,Mardi,11,224,33,2,Agosto,Août,2,2
20200812,2020-08-12,Wednesday,August,Aug,8,3,2020,3,False,2019,2,False,Miércoles,Mercredi,12,225,33,3,Agosto,Août,2,1
20200813,2020-08-13,Thursday,August,Aug,8,3,2020,4,False,2019,3,False,Jueves,Jeudi,13,226,33,4,Agosto,Août,2,2
20200814,2020-08-14,Friday,August,Aug,8,3,2020,5,False,2020,2,False,Viernes,Vendredi,14,227,33,5,Agosto,Août,2,1
20200815,2020-08-15,Saturday,August,Aug,8,3,2020,6,True,2019,2,False,Sábado,Samedi,15,228,33,6,Agosto,Août,2,1
20200816,2020-08-16,Sunday,August,Aug,8,3,2020,7,True,2019,4,False,Domingo,Dimanche,16,229,33,7,Agosto,Août,2,2
20200817,2020-08-17,Monday,August,Aug,8,3,2020,1,False,2020,2,True,Lunes,Lundi,17,230,34,1,Agosto,Août,2,1
20200818,2020-08-18,Tuesday,August,Aug,8,3,2020,2,False,2019,1,False,Martes,Mardi,18,231,34,2,Agosto,Août,2,1
20200819,2020-08-19,Wednesday,August,Aug,8,3,2020,3,False,2020,2,False,Miércoles,Mercredi,19,232,34,3,Agosto,Août,2,1
20200820,2020-08-20,Thursday,August,Aug,8,3,2020,4,False,2019,4,True,Jueves,Jeudi,20,233,34,4,Agosto,Août,2,2
20200821,2020-08-21,Friday,August,Aug,8,3,2020,5,False,2019,2,False,Viernes,Vendredi,21,234,34,5,Agosto,Août,2,1
20200822,2020-08-22,Saturday,August,Aug,8,3,2020,6,True,2019,1,False,Sábado,Samedi,22,235,34,6,Agosto,Août,2,1
20200823,2020-08-23,Sunday,August,Aug,8,3,2020,7,True,2019,1,False,Domingo,Dimanche,23,236,34,7,Agosto,Août,2,1
20200824,2020-08-24,Monday,August,Aug,8,3,2020,1,False,2019,1,False,Lunes,Lundi,24,237,35,1,Agosto,Août,2,1
20200825,2020-08-25,Tuesday,August,Aug,8,3,2020,2,False,2019,4,True,Martes,Mardi,25,238,35,2,Agosto,Août,2,2
20200826,2020-08-26,Wednesday,August,Aug,8,3,2020,3,False,2019,4,False,Miércoles,Mercredi,26,239,35,3,Agosto,Août,2,2
20200827,2020-08-27,Thursday,August,Aug,8,3,2020,4,False,2019,3,False,Jueves,Jeudi,27,240,35,4,Agosto,Août,2,2
20200828,2020-08-28,Friday,August,Aug,8,3,2020,5,False,2019,4,False,Viernes,Vendredi,28,241,35,5,Agosto,Août,2,2
20200829,2020-08-29,Saturday,August,Aug,8,3,2020,6,True,2019,1,True,Sábado,Samedi,29,242,35,6,Agosto,Août,2,1
20200830,2020-08-30,Sunday,August,Aug,8,3,2020,7,True,2019,1,False,Domingo,Dimanche,30,243,35,7,Agosto,Août,2,1
20200831,2020-08-31,Monday,August,Aug,8,3,2020,1,False,2020,4,False,Lunes,Lundi,31,244,36,1,Agosto,Août,2,2
20200901,2020-09-01,Tuesday,September,Sep,9,3,2020,2,False,2020,2,False,Martes,Mardi,1,245,36,2,Septiembre,Septembre,2,1
20200902,2020-09-02,Wednesday,September,Sep,9,3,2020,3,False,2019,4,False,Miércoles,Mercredi,2,246,36,3,Septiembre,Septembre,2,2
20200903,2020-09-03,Thursday,September,Sep,9,3,2020,4,False,2020,4,False,Jueves,Jeudi,3,247,36,4,Septiembre,Septembre,2,2
20200904,2020-09-04,Friday,September,Sep,9,3,2020,5,False,2020,1,False,Viernes,Vendredi,4,248,36,5,Septiembre,Septembre,2,1
20200905,2020-09-05,Saturday,September,Sep,9,3,2020,6,True,2019,3,False,Sábado,Samedi,5,249,36,6,Septiembre,Septembre,2,2
20200906,2020-09-06,Sunday,September,Sep,9,3,2020,7,True,2020,1,False,Domingo,Dimanche,6,250,36,7,Septiembre,Septembre,2,1
20200907,2020-09-07,Monday,September,Sep,9,3,2020,1,False,2020,3,False,Lunes,Lundi,7,251,37,1,Septiembre,Septembre,2,2
20200908,2020-09-08,Tuesday,September,Sep,9,3,2020,2,False,2019,1,False,Martes,Mardi,8,252,37,2,Septiembre,Septembre,2,1
20200909,2020-09-09,Wednesday,September,Sep,9,3,2020,3,False,2019,4,False,Miércoles,Mercredi,9,253,37,3,Septiembre,Septembre,2,2
20200910,2020-09-10,Thursday,September,Sep,9,3,2020,4,False,2020,1,False,Jueves,Jeudi,10,254,37,4,Septiembre,Septembre,2,1
20200911,2020-09-11,Friday,September,Sep,9,3,2020,5,False,2020,1,False,Viernes,Vendredi,11,255,37,5,Septiembre,Septembre,2,1
20200912,2020-09-12,Saturday,September,Sep,9,3,2020,6,True,2019,1,False,Sábado,Samedi,12,256,37,6,Septiembre,Septembre,2,1
20200913,2020-09-13,Sunday,September,Sep,9,3,2020,7,True,2019,4,False,Domingo,Dimanche,13,257,37,7,Septiembre,Septembre,2,2
20200914,2020-09-14,Monday,September,Sep,9,3,2020,1,False,2019,4,False,Lunes,Lundi,14,258,38,1,Septiembre,Septembre,2,2
20200915,2020-09-15,Tuesday,September,Sep,9,3,2020,2,False,2019,4,False,Martes,Mardi,15,259,38,2,Septiembre,Septembre,2,2
20200916,2020-09-16,Wednesday,September,Sep,9,3,2020,3,False,2020,4,False,Miércoles,Mercredi,16,260,38,3,Septiembre,Septembre,2,2
20200917,2020-09-17,Thursday,September,Sep,9,3,2020,4,False,2019,3,False,Jueves,Jeudi,17,261,38,4,Septiembre,Septembre,2,2
20200918,2020-09-18,Friday,September,Sep,9,3,2020,5,False,2019,3,False,Viernes,Vendredi,18,262,38,5,Septiembre,Septembre,2,2
20200919,2020-09-19,Saturday,September,Sep,9,3,2020,6,True,2020,2,False,Sábado,Samedi,19,263,38,6,Septiembre,Septembre,2,1
20200920,2020-09-20,Sunday,September,Sep,9,3,2020,7,True,2019,4,False,Domingo,Dimanche,20,264,38,7,Septiembre,Septembre,2,2
20200921,2020-09-21,Monday,September,Sep,9,3,2020,1,False,2019,3,False,Lunes,Lundi,21,265,39,1,Septiembre,Septembre,2,2
20200922,2020-09-22,Tuesday,September,Sep,9,3,2020,2,False,2020,1,False,Martes,Mardi,22,266,39,2,Septiembre,Septembre,2,1
20200923,2020-09-23,Wednesday,September,Sep,9,3,2020,3,False,2020,4,False,Miércoles,Mercredi,23,267,39,3,Septiembre,Septembre,2,2
20200924,2020-09-24,Thursday,September,Sep,9,3,2020,4,False,2020,2,False,Jueves,Jeudi,24,268,39,4,Septiembre,Septembre,2,1
20200925,2020-09-25,Friday,September,Sep,9,3,2020,5,False,2020,2,False,Viernes,Vendredi,25,269,39,5,Septiembre,Septembre,2,1
20200926,2020-09-26,Saturday,September,Sep,9,3,2020,6,True,2019,2,False,Sábado,Samedi,26,270,39,6,Septiembre,Septembre,2,1
20200927,2020-09-27,Sunday,September,Sep,9,3,2020,7,True,2019,1,True,Domingo,Dimanche,27,271,39,7,Septiembre,Septembre,2,1
20200928,2020-09-28,Monday,September,Sep,9,3,2020,1,False,2020,3,False,Lunes,Lundi,28,272,40,1,Septiembre,Septembre,2,2
20200929,2020-09-29,Tuesday,September,Sep,9,3,2020,2,False,2019,1,False,Martes,Mardi,29,273,40,2,Septiembre,Septembre,2,1
20200930,2020-09-30,Wednesday,September,Sep,9,3,2020,3,False,2019,4,False,Miércoles,Mercredi,30,274,40,3,Septiembre,Septembre,2,2
20201001,2020-10-01,Thursday,October,Oct,10,4,2020,4,False,2019,2,True,Jueves,Jeudi,1,275,40,4,Octubre,Octobre,2,1
20201002,2020-10-02,Friday,October,Oct,10,4,2020,5,False,2019,1,False,Viernes,Vendredi,2,276,40,5,Octubre,Octobre,2,1
20201003,2020-10-03,Saturday,October,Oct,10,4,2020,6,True,2019,1,False,Sábado,Samedi,3,277,40,6,Octubre,Octobre,2,1
20201004,2020-10-04,Sunday,October,Oct,10,4,2020,7,True,2019,3,False,Domingo,Dimanche,4,278,40,7,Octubre,Octobre,2,2
20201005,2020-10-05,Monday,October,Oct,10,4,2020,1,False,2019,3,False,Lunes,Lundi,5,279,41,1,Octubre,Octobre,2,2
20201006,2020-10-06,Tuesday,October,Oct,10,4,2020,2,False,2019,2,False,Martes,Mardi,6,280,41,2,Octubre,Octobre,2,1
20201007,2020-10-07,Wednesday,October,Oct,10,4,2020,3,False,2020,1,False,Miércoles,Mercredi,7,281,41,3,Octubre,Octobre,2,1
20201008,2020-10-08,Thursday,October,Oct,10,4,2020,4,False,2020,1,False,Jueves,Jeudi,8,282,41,4,Octubre,Octobre,2,1
20201009,2020-10-09,Friday,October,Oct,10,4,2020,5,False,2020,3,False,Viernes,Vendredi,9,283,41,5,Octubre,Octobre,2,2
20201010,2020-10-10,Saturday,October,Oct,10,4,2020,6,True,2020,1,False,Sábado,Samedi,10,284,41,6,Octubre,Octobre,2,1
20201011,2020-10-11,Sunday,October,Oct,10,4,2020,7,True,2019,1,False,Domingo,Dimanche,11,285,41,7,Octubre,Octobre,2,1
20201012,2020-10-12,Monday,October,Oct,10,4,2020,1,False,2019,1,True,Lunes,Lundi,12,286,42,1,Octubre,Octobre,2,1
20201013,2020-10-13,Tuesday,October,Oct,10,4,2020,2,False,2020,3,True,Martes,Mardi,13,287,42,2,Octubre,Octobre,2,2
20201014,2020-10-14,Wednesday,October,Oct,10,4,2020,3,False,2020,2,False,Miércoles,Mercredi,14,288,42,3,Octubre,Octobre,2,1
20201015,2020-10-15,Thursday,October,Oct,10,4,2020,4,False,2020,4,True,Jueves,Jeudi,15,289,42,4,Octubre,Octobre,2,2
20201016,2020-10-16,Friday,October,Oct,10,4,2020,5,False,2019,2,False,Viernes,Vendredi,16,290,42,5,Octubre,Octobre,2,1
20201017,2020-10-17,Saturday,October,Oct,10,4,2020,6,True,2019,4,False,Sábado,Samedi,17,291,42,6,Octubre,Octobre,2,2
20201018,2020-10-18,Sunday,October,Oct,10,4,2020,7,True,2019,1,False,Domingo,Dimanche,18,292,42,7,Octubre,Octobre,2,1
20201019,2020-10-19,Monday,October,Oct,10,4,2020,1,False,2019,2,False,Lunes,Lundi,19,293,43,1,Octubre,Octobre,2,1
20201020,2020-10-20,Tuesday,October,Oct,10,4,2020,2,False,2020,4,False,Martes,Mardi,20,294,43,2,Octubre,Octobre,2,2
20201021,2020-10-21,Wednesday,October,Oct,10,4,2020,3,False,2020,3,False,Miércoles,Mercredi,21,295,43,3,Octubre,Octobre,2,2
20201022,2020-10-22,Thursday,October,Oct,10,4,2020,4,False,2019,3,False,Jueves,Jeudi,22,296,43,4,Octubre,Octobre,2,2
20201023,2020-10-23,Friday,October,Oct,10,4,2020,5,False,2020,2,False,Viernes,Vendredi,23,297,43,5,Octubre,Octobre,2,1
20201024,2020-10-24,Saturday,October,Oct,10,4,2020,6,True,2020,2,True,Sábado,Samedi,24,298,43,6,Octubre,Octobre,2,1
20201025,2020-10-25,Sunday,October,Oct,10,4,2020,7,True,2019,1,False,Domingo,Dimanche,25,299,43,7,Octubre,Octobre,2,1
20201026,2020-10-26,Monday,October,Oct,10,4,2020,1,False,2019,2,False,Lunes,Lundi,26,300,44,1,Octubre,Octobre,2,1
20201027,2020-10-27,Tuesday,October,Oct,10,4,2020,2,False,2019,1,False,Martes,Mardi,27,301,44,2,Octubre,Octobre,2,1
20201028,2020-10-28,Wednesday,October,Oct,10,4,2020,3,False,2019,1,False,Miércoles,Mercredi,28,302,44,3,Octubre,Octobre,2,1
20201029,2020-10-29,Thursday,October,Oct,10,4,2020,4,False,2019,3,False,Jueves,Jeudi,29,303,44,4,Octubre,Octobre,2,2
20201030,2020-10-30,Friday,October,Oct,10,4,2020,5,False,2019,3,False,Viernes,Vendredi,30,304,44,5,Octubre,Octobre,2,2
20201031,2020-10-31,Saturday,October,Oct,10,4,2020,6,True,2019,4,False,Sábado,Samedi,31,305,44,6,Octubre,Octobre,2,2
20201101,2020-11-01,Sunday,November,Nov,11,4,2020,7,True,2019,3,False,Domingo,Dimanche,1,306,44,7,Noviembre,Novembre,2,2
20201102,2020-11-02,Monday,November,Nov,11,4,2020,1,False,2020,3,False,Lunes,Lundi,2,307,45,1,Noviembre,Novembre,2,2
20201103,2020-11-03,Tuesday,November,Nov,11,4,2020,2,False,2019,2,False,Martes,Mardi,3,308,45,2,Noviembre,Novembre,2,1
20201104,2020-11-04,Wednesday,November,Nov,11,4,2020,3,False,2020,3,False,Miércoles,Mercredi,4,309,45,3,Noviembre,Novembre,2,2
20201105,2020-11-05,Thursday,November,Nov,11,4,2020,4,False,2019,4,False,Jueves,Jeudi,5,310,45,4,Noviembre,Novembre,2,2
20201106,2020-11-06,Friday,November,Nov,11,4,2020,5,False,2020,2,False,Viernes,Vendredi,6,311,45,5,Noviembre,Novembre,2,1
20201107,2020-11-07,Saturday,November,Nov,11,4,2020,6,True,2019,4,False,Sábado,Samedi,7,312,45,6,Noviembre,Novembre,2,2
20201108,2020-11-08,Sunday,November,Nov,11,4,2020,7,True,2019,3,False,Domingo,Dimanche,8,313,45,7,Noviembre,Novembre,2,2
20201109,2020-11-09,Monday,November,Nov,11,4,2020,1,False,2020,4,False,Lunes,Lundi,9,314,46,1,Noviembre,Novembre,2,2
20201110,2020-11-10,Tuesday,November,Nov,11,4,2020,2,False,2020,2,False,Martes,Mardi,10,315,46,2,Noviembre,Novembre,2,1
20201111,2020-11-11,Wednesday,November,Nov,11,4,2020,3,False,2020,1,False,Miércoles,Mercredi,11,316,46,3,Noviembre,Novembre,2,1
20201112,2020-11-12,Thursday,November,Nov,11,4,2020,4,False,2019,4,False,Jueves,Jeudi,12,317,46,4,Noviembre,Novembre,2,2
20201113,2020-11-13,Friday,November,Nov,11,4,2020,5,False,2019,4,False,Viernes,Vendredi,13,318,46,5,Noviembre,Novembre,2,2
20201114,2020-11-14,Saturday,November,Nov,11,4,2020,6,True,2020,2,True,Sábado,Samedi,14,319,46,6,Noviembre,Novembre,2,1
20201115,2020-11-15,Sunday,November,Nov,11,4,2020,7,True,2020,2,False,Domingo,Dimanche,15,320,46,7,Noviembre,Novembre,2,1
20201116,2020-11-16,Monday,November,Nov,11,4,2020,1,False,2020,4,True,Lunes,Lundi,16,321,47,1,Noviembre,Novembre,2,2
20201117,2020-11-17,Tuesday,November,Nov,11,4,2020,2,False,2020,3,False,Martes,Mardi,17,322,47,2,Noviembre,Novembre,2,2
20201118,2020-11-18,Wednesday,November,Nov,11,4,2020,3,False,2019,4,True,Miércoles,Mercredi,18,323,47,3,Noviembre,Novembre,2,2
20201119,2020-11-19,Thursday,November,Nov,11,4,2020,4,False,2020,2,False,Jueves,Jeudi,19,324,47,4,Noviembre,Novembre,2,1
20201120,2020-11-20,Friday,November,Nov,11,4,2020,5,False,2019,1,False,Viernes,Vendredi,20,325,47,5,Noviembre,Novembre,2,1
20201121,2020-11-21,Saturday,November,Nov,11,4,2020,6,True,2019,1,False,Sábado,Samedi,21,326,47,6,Noviembre,Novembre,2,1
20201122,2020-11-22,Sunday,November,Nov,11,4,2020,7,True,2019,3,False,Domingo,Dimanche,22,327,47,7,Noviembre,Novembre,2,2
20201123,2020-11-23,Monday,November,Nov,11,4,2020,1,False,2020,4,False,Lunes,Lundi,23,328,48,1,Noviembre,Novembre,2,2
20201124,2020-11-24,Tuesday,November,Nov,11,4,2020,2,False,2019,1,False,Martes,Mardi,24,329,48,2,Noviembre,Novembre,2,1
20201125,2020-11-25,Wednesday,November,Nov,11,4,2020,3,False,2019,4,False,Miércoles,Mercredi,25,330,48,3,Noviembre,Novembre,2,2
20201126,2020-11-26,Thursday,November,Nov,11,4,2020,4,False,2020,2,False,Jueves,Jeudi,26,331,48,4,Noviembre,Novembre,2,1
20201127,2020-11-27,Friday,November,Nov,11,4,2020,5,False,2019,1,False,Viernes,Vendredi,27,332,48,5,Noviembre,Novembre,2,1
20201128,2020-11-28,Saturday,November,Nov,11,4,2020,6,True,2020,3,True,Sábado,Samedi,28,333,48,6,Noviembre,Novembre,2,2
20201129,2020-11-29,Sunday,November,Nov,11,4,2020,7,True,2019,2,True,Domingo,Dimanche,29,334,48,7,Noviembre,Novembre,2,1
20201130,2020-11-30,Monday,November,Nov,11,4,2020,1,False,2019,3,False,Lunes,Lundi,30,335,49,1,Noviembre,Novembre,2,2
20201201,2020-12-01,Tuesday,December,Dec,12,4,2020,2,False,2020,2,False,Martes,Mardi,1,336,49,2,Diciembre,Décembre,2,1
20201202,2020-12-02,Wednesday,December,Dec,12,4,2020,3,False,2019,1,False,Miércoles,Mercredi,2,337,49,3,Diciembre,Décembre,2,1
20201203,2020-12-03,Thursday,December,Dec,12,4,2020,4,False,2019,3,False,Jueves,Jeudi,3,338,49,4,Diciembre,Décembre,2,2
20201204,2020-12-04,Friday,December,Dec,12,4,2020,5,False,2019,3,False,Viernes,Vendredi,4,339,49,5,Diciembre,Décembre,2,2
20201205,2020-12-05,Saturday,December,Dec,12,4,2020,6,True,2019,2,False,Sábado,Samedi,5,340,49,6,Diciembre,Décembre,2,1
20201206,2020-12-06,Sunday,December,Dec,12,4,2020,7,True,2020,3,True,Domingo,Dimanche,6,341,49,7,Diciembre,Décembre,2,2
20201207,2020-12-07,Monday,December,Dec,12,4,2020,1,False,2019,2,False,Lunes,Lundi,7,342,50,1,Diciembre,Décembre,2,1
20201208,2020-12-08,Tuesday,December,Dec,12,4,2020,2,False,2020,2,False,Martes,Mardi,8,343,50,2,Diciembre,Décembre,2,1
20201209,2020-12-09,Wednesday,December,Dec,12,4,2020,3,False,2019,2,False,Miércoles,Mercredi,9,344,50,3,Diciembre,Décembre,2,1
20201210,2020-12-10,Thursday,December,Dec,12,4,2020,4,False,2020,2,False,Jueves,Jeudi,10,345,50,4,Diciembre,Décembre,2,1
20201211,2020-12-11,Friday,December,Dec,12,4,2020,5,False,2020,1,False,Viernes,Vendredi,11,346,50,5,Diciembre,Décembre,2,1
20201212,2020-12-12,Saturday,December,Dec,12,4,2020,6,True,2020,2,False,Sábado,Samedi,12,347,50,6,Diciembre,Décembre,2,1
20201213,2020-12-13,Sunday,December,Dec,12,4,2020,7,True,2019,4,False,Domingo,Dimanche,13,348,50,7,Diciembre,Décembre,2,2
20201214,2020-12-14,Monday,December,Dec,12,4,2020,1,False,2019,3,True,Lunes,Lundi,14,349,51,1,Diciembre,Décembre,2,2
20201215,2020-12-15,Tuesday,December,Dec,12,4,2020,2,False,2019,4,False,Martes,Mardi,15,350,51,2,Diciembre,Décembre,2,2
20201216,2020-12-16,Wednesday,December,Dec,12,4,2020,3,False,2020,1,False,Miércoles,Mercredi,16,351,51,3,Diciembre,Décembre,2,1
20201217,2020-12-17,Thursday,December,Dec,12,4,2020,4,False,2020,4,True,Jueves,Jeudi,17,352,51,4,Diciembre,Décembre,2,2
20201218,2020-12-18,Friday,December,Dec,12,4,2020,5,False,2020,3,False,Viernes,Vendredi,18,353,51,5,Diciembre,Décembre,2,2
20201219,2020-12-19,Saturday,December,Dec,12,4,2020,6,True,2019,4,False,Sábado,Samedi,19,354,51,6,Diciembre,Décembre,2,2
20201220,2020-12-20,Sunday,December,Dec,12,4,2020,7,True,2020,1,False,Domingo,Dimanche,20,355,51,7,Diciembre,Décembre,2,1
20201221,2020-12-21,Monday,December,Dec,12,4,2020,1,False,2020,2,False,Lunes,Lundi,21,356,52,1,Diciembre,Décembre,2,1
20201222,2020-12-22,Tuesday,December,Dec,12,4,2020,2,False,2019,4,True,Martes,Mardi,22,357,52,2,Diciembre,Décembre,2,2
20201223,2020-12-23,Wednesday,December,Dec,12,4,2020,3,False,2019,1,False,Miércoles,Mercredi,23,358,52,3,Diciembre,Décembre,2,1
20201224,2020-12-24,Thursday,December,Dec,12,4,2020,4,False,2020,1,False,Jueves,Jeudi,24,359,52,4,Diciembre,Décembre,2,1
20201225,2020-12-25,Friday,December,Dec,12,4,2020,5,False,2020,3,False,Viernes,Vendredi,25,360,52,5,Diciembre,Décembre,2,2
20201226,2020-12-26,Saturday,December,Dec,12,4,2020,6,True,2020,3,False,Sábado,Samedi,26,361,52,6,Diciembre,Décembre,2,2
20201227,2020-12-27,Sunday,December,Dec,12,4,2020,7,True,2019,4,False,Domingo,Dimanche,27,362,52,7,Diciembre,Décembre,2,2
20201228,2020-12-28,Monday,December,Dec,12,4,2020,1,False,2020,2,False,Lunes,Lundi,28,363,53,1,Diciembre,Décembre,2,1
20201229,2020-12-29,Tuesday,December,Dec,12,4,2020,2,False,2019,1,False,Martes,Mardi,29,364,53,2,Diciembre,Décembre,2,1
20201230,2020-12-30,Wednesday,December,Dec,12,4,2020,3,False,2019,4,False,Miércoles,Mercredi,30,365,53,3,Diciembre,Décembre,2,2
20201231,2020-12-31,Thursday,December,Dec,12,4,2020,4,False,2019,1,False,Jueves,Jeudi,31,366,53,4,Diciembre,Décembre,2,1
20210101,2021-01-01,Friday,January,Jan,1,1,2021,5,False,2021,1,False,Viernes,Vendredi,1,1,53,5,Enero,Janvier,1,1
20210102,2021-01-02,Saturday,January,Jan,1,1,2021,6,True,2021,2,False,Sábado,Samedi,2,2,53,6,Enero,Janvier,1,1
20210103,2021-01-03,Sunday,January,Jan,1,1,2021,7,True,2021,2,False,Domingo,Dimanche,3,3,53,7,Enero,Janvier,1,1
20210104,2021-01-04,Monday,January,Jan,1,1,2021,1,False,2020,4,False,Lunes,Lundi,4,4,1,1,Enero,Janvier,1,2
20210105,2021-01-05,Tuesday,January,Jan,1,1,2021,2,False,2021,2,False,Martes,Mardi,5,5,1,2,Enero,Janvier,1,1
20210106,2021-01-06,Wednesday,January,Jan,1,1,2021,3,False,2020,2,False,Miércoles,Mercredi,6,6,1,3,Enero,Janvier,1,1
20210107,2021-01-07,Thursday,January,Jan,1,1,2021,4,False,2021,4,False,Jueves,Jeudi,7,7,1,4,Enero,Janvier,1,2
20210108,2021-01-08,Friday,January,Jan,1,1,2021,5,False,2020,2,False,Viernes,Vendredi,8,8,1,5,Enero,Janvier,1,1
20210109,2021-01-09,Saturday,January,Jan,1,1,2021,6,True,2020,3,False,Sábado,Samedi,9,9,1,6,Enero,Janvier,1,2
20210110,2021-01-10,Sunday,January,Jan,1,1,2021,7,True,2020,1,False,Domingo,Dimanche,10,10,1,7,Enero,Janvier,1,1
20210111,2021-01-11,Monday,January,Jan,1,1,2021,1,False,2020,1,False,Lunes,Lundi,11,11,2,1,Enero,Janvier,1,1
20210112,2021-01-12,Tuesday,January,Jan,1,1,2021,2,False,2021,1,False,Martes,Mardi,12,12,2,2,Enero,Janvier,1,1
20210113,2021-01-13,Wednesday,January,Jan,1,1,2021,3,False,2021,1,False,Miércoles,Mercredi,13,13,2,3,Enero,Janvier,1,1
20210114,2021-01-14,Thursday,January,Jan,1,1,2021,4,False,2020,4,False,Jueves,Jeudi,14,14,2,4,Enero,Janvier,1,2
20210115,2021-01-15,Friday,January,Jan,1,1,2021,5,False,2021,1,False,Viernes,Vendredi,15,15,2,5,Enero,Janvier,1,1
20210116,2021-01-16,Saturday,January,Jan,1,1,2021,6,True,2020,1,False,Sábado,Samedi,16,16,2,6,Enero,Janvier,1,1
20210117,2021-01-17,Sunday,January,Jan,1,1,2021,7,True,2021,1,False,Domingo,Dimanche,17,17,2,7,Enero,Janvier,1,1
20210118,2021-01-18,Monday,January,Jan,1,1,2021,1,False,2021,1,False,Lunes,Lundi,18,18,3,1,Enero,Janvier,1,1
20210119,2021-01-19,Tuesday,January,Jan,1,1,2021,2,False,2021,3,False,Martes,Mardi,19,19,3,2,Enero,Janvier,1,2
20210120,2021-01-20,Wednesday,January,Jan,1,1,2021,3,False,2020,1,False,Miércoles,Mercredi,20,20,3,3,Enero,Janvier,1,1
20210121,2021-01-21,Thursday,January,Jan,1,1,2021,4,False,2021,3,False,Jueves,Jeudi,21,21,3,4,Enero,Janvier,1,2
20210122,2021-01-22,Friday,January,Jan,1,1,2021,5,False,2021,4,False,Viernes,Vendredi,22,22,3,5,Enero,Janvier,1,2
20210123,2021-01-23,Saturday,January,Jan,1,1,2021,6,True,2020,2,True,Sábado,Samedi,23,23,3,6,Enero,Janvier,1,1
20210124,2021-01-24,Sunday,January,Jan,1,1,2021,7,True,2020,1,False,Domingo,Dimanche,24,24,3,7,Enero,Janvier,1,1
20210125,2021-01-25,Monday,January,Jan,1,1,2021,1,False,2021,2,False,Lunes,Lundi,25,25,4,1,Enero,Janvier,1,1
20210126,2021-01-26,Tuesday,January,Jan,1,1,2021,2,False,2021,2,False,Martes,Mardi,26,26,4,2,Enero,Janvier,1,1
20210127,2021-01-27,Wednesday,January,Jan,1,1,2021,3,False,2021,4,True,Miércoles,Mercredi,27,27,4,3,Enero,Janvier,1,2
20210128,2021-01-28,Thursday,January,Jan,1,1,2021,4,False,2021,2,False,Jueves,Jeudi,28,28,4,4,Enero,Janvier,1,1
20210129,2021-01-29,Friday,January,Jan,1,1,2021,5,False,2021,3,False,Viernes,Vendredi,29,29,4,5,Enero,Janvier,1,2
20210130,2021-01-30,Saturday,January,Jan,1,1,2021,6,True,2020,2,False,Sábado,Samedi,30,30,4,6,Enero,Janvier,1,1
20210131,2021-01-31,Sunday,January,Jan,1,1,2021,7,True,2020,2,False,Domingo,Dimanche,31,31,4,7,Enero,Janvier,1,1
20210201,2021-02-01,Monday,February,Feb,2,1,2021,1,False,2020,2,False,Lunes,Lundi,1,32,5,1,Febrero,Février,1,1
20210202,2021-02-02,Tuesday,February,Feb,2,1,2021,2,False,2021,1,False,Martes,Mardi,2,33,5,2,Febrero,Février,1,1
20210203,2021-02-03,Wednesday,February,Feb,2,1,2021,3,False,2020,1,False,Miércoles,Mercredi,3,34,5,3,Febrero,Février,1,1
20210204,2021-02-04,Thursday,February,Feb,2,1,2021,4,False,2021,3,False,Jueves,Jeudi,4,35,5,4,Febrero,Février,1,2
20210205,2021-02-05,Friday,February,Feb,2,1,2021,5,False,2021,3,False,Viernes,Vendredi,5,36,5,5,Febrero,Février,1,2
